date,lot_id,supplier_id,qty_received,samples_inspected,defects_found,critical,major,minor,accept_reject,ppm_incoming,ctq_measure_mean,ctq_measure_std
2024-03-31,L20904499,S3320,915,12,0,0,0,0,ACCEPT,0.0,4.9816,0.0344
2024-03-31,L09496622,S3320,998,8,0,0,0,0,ACCEPT,0.0,5.0132,0.035
2024-03-31,L40833820,S7142,5000,35,1,0,0,1,REJECT,200.0,5.0363,0.037
2024-03-31,L14870302,S4428,444,8,0,0,0,0,ACCEPT,0.0,4.9642,0.0247
2024-03-31,L05623176,S5002,1969,25,1,0,0,1,REJECT,507.87,4.9187,0.042
2024-03-31,L36831892,S3320,1309,12,0,0,0,0,ACCEPT,0.0,4.9839,0.0386
2024-03-31,L37854697,S2713,3293,25,0,0,0,0,ACCEPT,0.0,4.9986,0.0383
2024-03-31,L98493808,S6577,547,10,0,0,0,0,ACCEPT,0.0,5.0469,0.0362
2024-03-31,L83003872,S2713,959,12,0,0,0,0,ACCEPT,0.0,5.0191,0.0379
2024-03-31,L30252876,S5002,1345,14,0,0,0,0,ACCEPT,0.0,4.9928,0.031
2024-03-31,L70629988,S5002,286,10,0,0,0,0,ACCEPT,0.0,5.0827,0.0454
2024-03-31,L31112193,S2713,200,8,0,0,0,0,ACCEPT,0.0,4.9637,0.0311
2024-03-31,L16022259,S4428,1175,12,0,0,0,0,ACCEPT,0.0,5.0045,0.0412
2024-03-31,L17583529,S4428,4572,30,0,0,0,0,ACCEPT,0.0,5.095,0.0277
2024-03-31,L12296675,S4428,844,10,1,0,0,1,REJECT,1184.83,5.0269,0.0283
2024-03-31,L47496346,S1175,968,8,0,0,0,0,ACCEPT,0.0,5.0245,0.019
2024-03-31,L20620355,S6577,3793,25,0,0,0,0,ACCEPT,0.0,4.9409,0.027
2024-03-31,L31927889,S4428,1034,16,1,0,0,1,REJECT,967.12,5.1019,0.0271
2024-03-31,L76606538,S5002,2610,30,0,0,0,0,ACCEPT,0.0,5.0006,0.0312
2024-03-31,L52608824,S4428,5000,30,0,0,0,0,ACCEPT,0.0,4.9415,0.0383
2024-03-31,L81933366,S4428,674,8,0,0,0,0,ACCEPT,0.0,5.0455,0.03
2024-03-31,L61489548,S3320,1005,8,0,0,0,0,ACCEPT,0.0,5.0063,0.0107
2024-03-31,L90095606,S5002,1783,25,0,0,0,0,ACCEPT,0.0,4.9668,0.0313
2024-03-31,L25104562,S4428,5000,30,0,0,0,0,ACCEPT,0.0,5.0229,0.062
2024-03-31,L72829634,S3320,1070,10,0,0,0,0,ACCEPT,0.0,5.0378,0.0263
2024-03-31,L08657080,S1175,2488,20,0,0,0,0,ACCEPT,0.0,5.0486,0.0281
2024-03-31,L27613761,S2713,1699,16,0,0,0,0,ACCEPT,0.0,5.048,0.0664
2024-03-31,L43346880,S1175,1116,14,0,0,0,0,ACCEPT,0.0,5.0572,0.064
2024-03-31,L95594471,S2713,788,10,0,0,0,0,ACCEPT,0.0,4.9589,0.05
2024-03-31,L28113945,S4428,653,8,0,0,0,0,ACCEPT,0.0,4.9952,0.0354
2024-03-31,L71822257,S3320,5000,18,0,0,0,0,ACCEPT,0.0,4.9609,0.035
2024-03-31,L74149706,S1175,257,8,0,0,0,0,ACCEPT,0.0,4.9536,0.0426
2024-03-31,L60442078,S7142,283,8,0,0,0,0,ACCEPT,0.0,4.962,0.0338
2024-03-31,L38793923,S7142,1533,18,0,0,0,0,ACCEPT,0.0,5.0003,0.0353
2024-03-31,L51966500,S2713,1470,12,0,0,0,0,ACCEPT,0.0,5.0708,0.0393
2024-03-31,L28842468,S1175,1838,16,0,0,0,0,ACCEPT,0.0,5.0415,0.0305
2024-04-01,L95055097,S3320,1632,12,0,0,0,0,ACCEPT,0.0,4.999,0.0551
2024-04-01,L48706798,S5002,492,8,0,0,0,0,ACCEPT,0.0,5.0168,0.0341
2024-04-01,L56690124,S5002,3955,30,0,0,0,0,ACCEPT,0.0,4.9685,0.0356
2024-04-01,L45942885,S2713,1834,18,0,0,0,0,ACCEPT,0.0,5.0328,0.0172
2024-04-01,L38971627,S2713,2069,20,0,0,0,0,ACCEPT,0.0,5.0472,0.0341
2024-04-01,L41531148,S4428,1117,14,0,0,0,0,ACCEPT,0.0,5.0198,0.0251
2024-04-01,L98466366,S3320,864,10,0,0,0,0,ACCEPT,0.0,4.9699,0.016
2024-04-01,L42586233,S1175,583,12,0,0,0,0,ACCEPT,0.0,5.009,0.0222
2024-04-01,L62866945,S4428,522,8,0,0,0,0,ACCEPT,0.0,5.015,0.0605
2024-04-01,L59968900,S1175,260,8,0,0,0,0,ACCEPT,0.0,5.0074,0.0113
2024-04-01,L87102143,S1175,1317,18,0,0,0,0,ACCEPT,0.0,4.9935,0.0572
2024-04-01,L29532303,S1175,2413,20,0,0,0,0,ACCEPT,0.0,4.9368,0.0283
2024-04-01,L10767690,S4428,354,8,0,0,0,0,ACCEPT,0.0,4.9581,0.0252
2024-04-01,L90777720,S4428,4505,25,0,0,0,0,ACCEPT,0.0,5.033,0.0365
2024-04-01,L00252847,S1175,249,8,0,0,0,0,ACCEPT,0.0,5.0061,0.0354
2024-04-01,L17086087,S7142,2820,25,0,0,0,0,ACCEPT,0.0,4.9467,0.0376
2024-04-01,L08749776,S4428,515,8,0,0,0,0,ACCEPT,0.0,5.023,0.0327
2024-04-01,L04550829,S5002,3530,30,1,0,1,0,REJECT,283.29,4.9793,0.0257
2024-04-01,L42956813,S1175,2574,16,0,0,0,0,ACCEPT,0.0,5.061,0.027
2024-04-01,L57992685,S1175,5000,30,0,0,0,0,ACCEPT,0.0,5.0158,0.0364
2024-04-01,L94077035,S4428,643,12,0,0,0,0,ACCEPT,0.0,4.9118,0.0428
2024-04-01,L75763448,S7142,200,8,0,0,0,0,ACCEPT,0.0,5.0202,0.0371
2024-04-01,L11479344,S7142,200,8,0,0,0,0,ACCEPT,0.0,5.0376,0.031
2024-04-01,L54642674,S1175,976,12,0,0,0,0,ACCEPT,0.0,5.0051,0.024
2024-04-01,L89726320,S3320,1414,14,0,0,0,0,ACCEPT,0.0,5.0011,0.0663
2024-04-01,L26577250,S4428,586,8,0,0,0,0,ACCEPT,0.0,4.9448,0.0488
2024-04-01,L00698896,S2713,1727,18,0,0,0,0,ACCEPT,0.0,5.0318,0.0267
2024-04-01,L31396660,S1175,2932,20,0,0,0,0,ACCEPT,0.0,5.1037,0.0343
2024-04-01,L59943909,S4428,2152,16,1,0,0,1,REJECT,464.68,5.0536,0.0405
2024-04-01,L30046903,S4428,1153,16,0,0,0,0,ACCEPT,0.0,5.0269,0.0457
2024-04-01,L50352164,S2713,515,8,0,0,0,0,ACCEPT,0.0,5.0454,0.0156
2024-04-01,L14313655,S7142,2758,30,0,0,0,0,ACCEPT,0.0,5.0305,0.0157
2024-04-01,L58983730,S4428,4779,30,0,0,0,0,ACCEPT,0.0,5.0082,0.0288
2024-04-01,L32767899,S5002,658,14,0,0,0,0,ACCEPT,0.0,4.9659,0.0374
2024-04-01,L96108117,S3320,372,8,0,0,0,0,ACCEPT,0.0,4.9847,0.0246
2024-04-01,L76724060,S5002,3807,35,0,0,0,0,ACCEPT,0.0,5.005,0.0452
2024-04-01,L21954769,S1175,1655,16,1,0,0,1,REJECT,604.23,5.0251,0.0433
2024-04-01,L27447662,S5002,1622,20,0,0,0,0,ACCEPT,0.0,4.9497,0.0257
2024-04-01,L15830176,S6577,5000,30,0,0,0,0,ACCEPT,0.0,5.0135,0.0554
2024-04-01,L20422099,S1175,200,8,0,0,0,0,ACCEPT,0.0,5.019,0.0357
2024-04-01,L95823198,S2713,971,12,1,0,0,1,REJECT,1029.87,4.9575,0.0351
2024-04-01,L39621599,S7142,1751,20,1,0,0,1,REJECT,571.1,4.9991,0.0603
2024-04-01,L28771854,S6577,5000,25,0,0,0,0,ACCEPT,0.0,4.9998,0.041
2024-04-01,L12160486,S3320,1142,8,0,0,0,0,ACCEPT,0.0,5.0232,0.0161
2024-04-01,L20664968,S7142,740,16,0,0,0,0,ACCEPT,0.0,5.0044,0.0294
2024-04-01,L47657128,S2713,1490,12,0,0,0,0,ACCEPT,0.0,4.9314,0.033
2024-04-01,L71901159,S4428,2492,25,0,0,0,0,ACCEPT,0.0,5.1022,0.0115
2024-04-01,L56045826,S4428,3954,25,0,0,0,0,ACCEPT,0.0,5.0792,0.0242
2024-04-01,L81866698,S1175,5000,25,0,0,0,0,ACCEPT,0.0,5.0094,0.031
2024-04-01,L80079156,S2713,200,8,0,0,0,0,ACCEPT,0.0,5.1064,0.0479
2024-04-01,L65112796,S3320,557,8,1,0,1,0,REJECT,1795.33,5.0023,0.0268
2024-04-01,L95158370,S1175,2846,20,0,0,0,0,ACCEPT,0.0,4.993,0.042
2024-04-01,L95749554,S2713,1557,20,0,0,0,0,ACCEPT,0.0,4.9843,0.0468
2024-04-01,L55122113,S4428,1855,12,0,0,0,0,ACCEPT,0.0,4.9459,0.0338
2024-04-01,L57635077,S5002,642,12,0,0,0,0,ACCEPT,0.0,4.9913,0.03
2024-04-01,L17010439,S3320,1527,10,0,0,0,0,ACCEPT,0.0,5.0643,0.0313
2024-04-01,L79965504,S1175,952,12,0,0,0,0,ACCEPT,0.0,5.0098,0.046
2024-04-01,L55824661,S5002,1929,25,0,0,0,0,ACCEPT,0.0,4.9249,0.0445
2024-04-01,L83736710,S2713,1996,18,0,0,0,0,ACCEPT,0.0,4.9652,0.0395
2024-04-01,L22889345,S4428,1660,20,0,0,0,0,ACCEPT,0.0,5.0179,0.0396
2024-04-01,L81791260,S4428,1580,16,0,0,0,0,ACCEPT,0.0,5.0013,0.0484
2024-04-01,L60498389,S2713,1013,16,0,0,0,0,ACCEPT,0.0,5.045,0.0441
2024-04-01,L26352556,S1175,5000,30,1,0,0,1,REJECT,200.0,5.0017,0.0401
2024-04-01,L93143089,S5002,3673,35,0,0,0,0,ACCEPT,0.0,4.9975,0.0417
2024-04-01,L12689433,S3320,1268,10,0,0,0,0,ACCEPT,0.0,4.9968,0.0508
2024-04-01,L33177906,S5002,2834,25,0,0,0,0,ACCEPT,0.0,4.9991,0.0248
2024-04-01,L24825957,S4428,5000,25,0,0,0,0,ACCEPT,0.0,5.0703,0.0308
2024-04-01,L67012434,S5002,486,12,0,0,0,0,ACCEPT,0.0,4.9525,0.0448
2024-04-01,L94246005,S2713,597,10,0,0,0,0,ACCEPT,0.0,5.024,0.0523
2024-04-01,L69960496,S3320,1308,12,0,0,0,0,ACCEPT,0.0,4.9673,0.0431
2024-04-01,L74249220,S1175,1642,16,0,0,0,0,ACCEPT,0.0,5.0074,0.0384
2024-04-01,L74330661,S4428,703,12,0,0,0,0,ACCEPT,0.0,5.0501,0.0341
2024-04-01,L19789794,S2713,2430,20,0,0,0,0,ACCEPT,0.0,4.9756,0.0289
2024-04-01,L16664255,S2713,1106,12,0,0,0,0,ACCEPT,0.0,5.0517,0.0286
2024-04-01,L22731617,S4428,3579,25,0,0,0,0,ACCEPT,0.0,5.016,0.0409
2024-04-01,L89121907,S5002,615,14,0,0,0,0,ACCEPT,0.0,5.0613,0.0508
2024-04-01,L78634621,S6577,508,10,1,0,0,1,REJECT,1968.5,4.9962,0.0412
2024-04-01,L08170535,S2713,987,12,0,0,0,0,ACCEPT,0.0,5.0401,0.0474
2024-04-01,L43707524,S3320,1032,8,0,0,0,0,ACCEPT,0.0,4.9961,0.0345
2024-04-01,L77198610,S4428,490,8,0,0,0,0,ACCEPT,0.0,4.9563,0.0359
2024-04-01,L39711121,S1175,1334,16,0,0,0,0,ACCEPT,0.0,5.0086,0.035
2024-04-01,L57462722,S1175,623,10,0,0,0,0,ACCEPT,0.0,4.9618,0.0461
2024-04-01,L41784519,S3320,5000,20,0,0,0,0,ACCEPT,0.0,4.9997,0.0436
2024-04-01,L42431894,S4428,1131,14,0,0,0,0,ACCEPT,0.0,4.9967,0.0552
2024-04-01,L49752866,S2713,1734,14,0,0,0,0,ACCEPT,0.0,4.9944,0.0388
2024-04-01,L00245673,S7142,345,8,0,0,0,0,ACCEPT,0.0,4.9933,0.0193
2024-04-01,L27122646,S2713,2080,20,0,0,0,0,ACCEPT,0.0,4.9018,0.0356
2024-04-01,L92183954,S5002,536,12,1,0,1,0,REJECT,1865.67,4.9643,0.0453
2024-04-01,L22137902,S4428,2993,20,0,0,0,0,ACCEPT,0.0,5.0387,0.0389
2024-04-01,L84332928,S3320,257,8,0,0,0,0,ACCEPT,0.0,5.0306,0.0337
2024-04-01,L20096555,S4428,1162,16,0,0,0,0,ACCEPT,0.0,5.0152,0.045
2024-04-01,L34064463,S1175,3371,20,0,0,0,0,ACCEPT,0.0,5.0039,0.0473
2024-04-01,L42574593,S1175,1430,16,0,0,0,0,ACCEPT,0.0,5.0252,0.0212
2024-04-01,L78785575,S5002,1043,16,1,0,0,1,REJECT,958.77,4.9852,0.0402
2024-04-01,L79968495,S3320,4569,20,0,0,0,0,ACCEPT,0.0,5.0285,0.033
2024-04-01,L99658174,S5002,528,12,0,0,0,0,ACCEPT,0.0,4.9249,0.038
2024-04-01,L10703677,S2713,372,8,0,0,0,0,ACCEPT,0.0,5.0284,0.0421
2024-04-01,L23223617,S1175,423,10,0,0,0,0,ACCEPT,0.0,5.0299,0.0482
2024-04-01,L19933645,S1175,439,8,0,0,0,0,ACCEPT,0.0,4.9882,0.0606
2024-04-01,L56558083,S2713,1818,16,0,0,0,0,ACCEPT,0.0,4.9826,0.0449
2024-04-01,L34105513,S2713,888,12,0,0,0,0,ACCEPT,0.0,5.0691,0.0191
2024-04-01,L96802171,S1175,3209,25,0,0,0,0,ACCEPT,0.0,4.992,0.0457
2024-04-01,L55727812,S5002,1902,25,0,0,0,0,ACCEPT,0.0,5.0454,0.0211
2024-04-01,L15207564,S4428,1729,16,0,0,0,0,ACCEPT,0.0,4.9518,0.0342
2024-04-01,L45824819,S1175,211,8,0,0,0,0,ACCEPT,0.0,5.0751,0.0293
2024-04-01,L01835593,S3320,2127,12,1,0,0,1,REJECT,470.15,5.0105,0.0405
2024-04-01,L09140196,S6577,4186,25,0,0,0,0,ACCEPT,0.0,4.9372,0.0425
2024-04-01,L28848033,S4428,1331,18,0,0,0,0,ACCEPT,0.0,5.0826,0.0664
2024-04-01,L64918583,S1175,456,8,0,0,0,0,ACCEPT,0.0,5.0469,0.0393
2024-04-01,L06178067,S1175,254,8,0,0,0,0,ACCEPT,0.0,5.0312,0.0161
2024-04-01,L11827526,S4428,3249,20,0,0,0,0,ACCEPT,0.0,5.0521,0.0155
2024-04-02,L80364254,S4428,822,8,0,0,0,0,ACCEPT,0.0,4.9723,0.0474
2024-04-02,L07393185,S1175,856,10,0,0,0,0,ACCEPT,0.0,5.0131,0.0369
2024-04-02,L12271730,S1175,1718,16,16,0,0,16,REJECT,9313.15,5.0142,0.0366
2024-04-02,L11819825,S2713,985,12,0,0,0,0,ACCEPT,0.0,5.0155,0.0659
2024-04-02,L69598821,S3320,683,12,0,0,0,0,ACCEPT,0.0,4.9906,0.0132
2024-04-02,L20177808,S2713,5000,25,0,0,0,0,ACCEPT,0.0,4.9695,0.0505
2024-04-02,L07583690,S4428,4439,25,0,0,0,0,ACCEPT,0.0,5.1043,0.0424
2024-04-02,L65261895,S5002,200,8,0,0,0,0,ACCEPT,0.0,4.9759,0.0343
2024-04-02,L79868763,S3320,906,8,0,0,0,0,ACCEPT,0.0,4.9458,0.0355
2024-04-02,L76597842,S2713,2255,20,0,0,0,0,ACCEPT,0.0,4.9947,0.0586
2024-04-02,L65687129,S2713,4541,25,0,0,0,0,ACCEPT,0.0,4.9709,0.0411
2024-04-02,L78690290,S6577,788,12,0,0,0,0,ACCEPT,0.0,5.0051,0.0362
2024-04-02,L93985846,S7142,967,18,0,0,0,0,ACCEPT,0.0,5.0883,0.0221
2024-04-02,L31666114,S2713,1319,12,0,0,0,0,ACCEPT,0.0,4.9489,0.0543
2024-04-02,L43669619,S4428,2326,20,0,0,0,0,ACCEPT,0.0,5.0171,0.0305
2024-04-02,L71763476,S4428,258,8,0,0,0,0,ACCEPT,0.0,4.9423,0.0586
2024-04-02,L07488189,S2713,200,8,0,0,0,0,ACCEPT,0.0,5.0404,0.051
2024-04-02,L68700943,S2713,4208,20,0,0,0,0,ACCEPT,0.0,4.9956,0.0387
2024-04-02,L26175841,S5002,446,12,0,0,0,0,ACCEPT,0.0,5.0011,0.0498
2024-04-02,L34545411,S6577,5000,30,0,0,0,0,ACCEPT,0.0,5.04,0.0504
2024-04-02,L90688172,S2713,506,8,0,0,0,0,ACCEPT,0.0,5.0178,0.0349
2024-04-02,L21743963,S5002,997,20,0,0,0,0,ACCEPT,0.0,4.9788,0.0496
2024-04-02,L03461721,S3320,1735,14,0,0,0,0,ACCEPT,0.0,5.0031,0.0487
2024-04-02,L74287575,S2713,200,8,0,0,0,0,ACCEPT,0.0,4.99,0.0419
2024-04-02,L24064640,S2713,5000,25,0,0,0,0,ACCEPT,0.0,4.9988,0.0282
2024-04-02,L45150829,S5002,808,12,0,0,0,0,ACCEPT,0.0,4.9931,0.0057
2024-04-02,L31226165,S1175,519,8,0,0,0,0,ACCEPT,0.0,5.0063,0.0196
2024-04-02,L62079956,S1175,374,8,0,0,0,0,ACCEPT,0.0,5.0196,0.0512
2024-04-02,L03260123,S4428,1723,16,0,0,0,0,ACCEPT,0.0,5.0551,0.039
2024-04-02,L84780876,S6577,1605,16,0,0,0,0,ACCEPT,0.0,4.904,0.043
2024-04-02,L77928796,S5002,387,12,0,0,0,0,ACCEPT,0.0,5.0179,0.026
2024-04-02,L38958165,S5002,304,12,0,0,0,0,ACCEPT,0.0,4.9675,0.0379
2024-04-02,L23907288,S4428,3447,20,0,0,0,0,ACCEPT,0.0,5.038,0.0404
2024-04-02,L85282218,S4428,623,12,0,0,0,0,ACCEPT,0.0,5.0138,0.0261
2024-04-02,L26568924,S4428,215,8,0,0,0,0,ACCEPT,0.0,5.0708,0.0419
2024-04-02,L99597028,S1175,1035,12,0,0,0,0,ACCEPT,0.0,5.0549,0.0348
2024-04-02,L83573463,S3320,803,8,0,0,0,0,ACCEPT,0.0,4.9881,0.021
2024-04-02,L28151609,S4428,5000,25,0,0,0,0,ACCEPT,0.0,4.9168,0.0523
2024-04-02,L97511185,S1175,712,10,0,0,0,0,ACCEPT,0.0,4.9895,0.0246
2024-04-02,L72199483,S1175,882,10,0,0,0,0,ACCEPT,0.0,5.0079,0.0274
2024-04-02,L83268092,S1175,1494,16,0,0,0,0,ACCEPT,0.0,5.0182,0.0376
2024-04-02,L61380380,S5002,678,12,0,0,0,0,ACCEPT,0.0,5.0331,0.0415
2024-04-02,L66877582,S7142,1865,20,0,0,0,0,ACCEPT,0.0,4.9549,0.0385
2024-04-02,L37426961,S3320,434,8,0,0,0,0,ACCEPT,0.0,5.0069,0.0119
2024-04-02,L66834476,S5002,945,14,0,0,0,0,ACCEPT,0.0,4.8769,0.058
2024-04-02,L18484334,S2713,1802,16,0,0,0,0,ACCEPT,0.0,4.9693,0.0417
2024-04-02,L33235110,S3320,3743,20,0,0,0,0,ACCEPT,0.0,4.9984,0.0488
2024-04-02,L54556925,S6577,668,8,0,0,0,0,ACCEPT,0.0,5.027,0.0311
2024-04-02,L41326190,S5002,660,14,0,0,0,0,ACCEPT,0.0,4.9559,0.0362
2024-04-02,L47247460,S4428,5000,30,1,0,0,1,REJECT,200.0,4.9696,0.048
2024-04-02,L72270045,S2713,691,8,0,0,0,0,ACCEPT,0.0,4.997,0.0437
2024-04-02,L43632903,S1175,1134,12,0,0,0,0,ACCEPT,0.0,4.8616,0.0368
2024-04-02,L56947633,S4428,5000,25,0,0,0,0,ACCEPT,0.0,5.01,0.0186
2024-04-02,L75906183,S2713,1284,16,0,0,0,0,ACCEPT,0.0,5.0034,0.0344
2024-04-02,L58396343,S4428,937,8,0,0,0,0,ACCEPT,0.0,5.0302,0.0476
2024-04-02,L48238681,S4428,1009,12,0,0,0,0,ACCEPT,0.0,5.0423,0.0366
2024-04-02,L74106602,S4428,572,8,0,0,0,0,ACCEPT,0.0,4.9686,0.0362
2024-04-02,L39942636,S7142,1883,25,0,0,0,0,ACCEPT,0.0,5.0204,0.0429
2024-04-02,L89944171,S7142,476,14,0,0,0,0,ACCEPT,0.0,5.0429,0.0495
2024-04-02,L34026467,S6577,2614,20,0,0,0,0,ACCEPT,0.0,4.8986,0.0372
2024-04-02,L96401396,S4428,1218,12,0,0,0,0,ACCEPT,0.0,5.0373,0.0383
2024-04-02,L98297834,S5002,1519,20,0,0,0,0,ACCEPT,0.0,5.0278,0.0357
2024-04-02,L22942710,S3320,5000,20,0,0,0,0,ACCEPT,0.0,5.031,0.035
2024-04-03,L76059948,S2713,209,8,0,0,0,0,ACCEPT,0.0,5.0676,0.0361
2024-04-03,L92574067,S1175,799,12,0,0,0,0,ACCEPT,0.0,5.0075,0.0303
2024-04-03,L37901296,S4428,5000,25,0,0,0,0,ACCEPT,0.0,5.0383,0.0512
2024-04-03,L53516056,S3320,773,8,0,0,0,0,ACCEPT,0.0,4.9598,0.0238
2024-04-03,L36937001,S4428,438,8,0,0,0,0,ACCEPT,0.0,4.9859,0.0297
2024-04-03,L98585267,S6577,824,12,0,0,0,0,ACCEPT,0.0,5.0175,0.0381
2024-04-03,L90229046,S5002,3874,30,1,0,0,1,REJECT,258.13,4.9748,0.0242
2024-04-03,L62022354,S4428,380,8,0,0,0,0,ACCEPT,0.0,4.97,0.0512
2024-04-03,L67807759,S2713,2085,18,0,0,0,0,ACCEPT,0.0,4.8972,0.0367
2024-04-03,L36896573,S1175,1832,14,0,0,0,0,ACCEPT,0.0,4.9708,0.0148
2024-04-03,L72703550,S2713,1187,14,0,0,0,0,ACCEPT,0.0,5.1007,0.0547
2024-04-03,L25746328,S3320,823,8,0,0,0,0,ACCEPT,0.0,5.0252,0.0364
2024-04-03,L22757708,S2713,3033,20,0,0,0,0,ACCEPT,0.0,5.0613,0.0428
2024-04-03,L48695610,S3320,384,8,1,0,0,1,REJECT,2604.17,4.8694,0.0353
2024-04-03,L23661274,S1175,1797,16,0,0,0,0,ACCEPT,0.0,4.989,0.0318
2024-04-03,L22319486,S4428,255,8,0,0,0,0,ACCEPT,0.0,5.0244,0.0489
2024-04-03,L48927188,S1175,3149,25,0,0,0,0,ACCEPT,0.0,5.0182,0.0547
2024-04-03,L36373078,S2713,2559,20,0,0,0,0,ACCEPT,0.0,5.0575,0.0139
2024-04-03,L73072181,S3320,791,8,0,0,0,0,ACCEPT,0.0,4.9831,0.0336
2024-04-03,L17412829,S5002,950,12,0,0,0,0,ACCEPT,0.0,4.9727,0.0272
2024-04-03,L07094682,S4428,1935,16,0,0,0,0,ACCEPT,0.0,4.9947,0.0278
2024-04-03,L50554165,S5002,309,8,0,0,0,0,ACCEPT,0.0,5.015,0.0374
2024-04-03,L09336821,S6577,891,10,0,0,0,0,ACCEPT,0.0,4.9895,0.0567
2024-04-03,L84674095,S4428,1197,16,0,0,0,0,ACCEPT,0.0,5.0516,0.0266
2024-04-03,L05426387,S2713,218,8,0,0,0,0,ACCEPT,0.0,4.9535,0.0373
2024-04-03,L29994693,S1175,2945,20,0,0,0,0,ACCEPT,0.0,4.9798,0.0302
2024-04-03,L68234906,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9624,0.0337
2024-04-03,L02101231,S1175,5000,30,0,0,0,0,ACCEPT,0.0,5.0412,0.033
2024-04-03,L54900503,S1175,200,8,0,0,0,0,ACCEPT,0.0,5.0214,0.0322
2024-04-03,L27901735,S7142,3830,30,0,0,0,0,ACCEPT,0.0,5.0036,0.0306
2024-04-03,L01858966,S1175,638,10,0,0,0,0,ACCEPT,0.0,5.0484,0.0273
2024-04-03,L55218876,S4428,1074,12,0,0,0,0,ACCEPT,0.0,4.9981,0.022
2024-04-03,L43418623,S7142,449,12,0,0,0,0,ACCEPT,0.0,4.9956,0.0145
2024-04-03,L94931297,S4428,2203,16,0,0,0,0,ACCEPT,0.0,5.104,0.0301
2024-04-03,L20997249,S2713,200,8,0,0,0,0,ACCEPT,0.0,5.0053,0.045
2024-04-03,L26051602,S2713,362,12,0,0,0,0,ACCEPT,0.0,5.0108,0.0404
2024-04-03,L73312654,S5002,200,8,0,0,0,0,ACCEPT,0.0,5.0479,0.0216
2024-04-03,L20525327,S1175,673,8,0,0,0,0,ACCEPT,0.0,4.9905,0.0289
2024-04-03,L85775285,S2713,877,12,0,0,0,0,ACCEPT,0.0,5.0424,0.0497
2024-04-03,L88907372,S4428,249,8,0,0,0,0,ACCEPT,0.0,4.9969,0.0196
2024-04-03,L56753379,S6577,2021,20,0,0,0,0,ACCEPT,0.0,5.1205,0.0627
2024-04-03,L79871056,S2713,1851,20,0,0,0,0,ACCEPT,0.0,4.983,0.0456
2024-04-03,L49285682,S1175,2852,20,0,0,0,0,ACCEPT,0.0,5.0383,0.0448
2024-04-03,L17759939,S4428,4897,30,0,0,0,0,ACCEPT,0.0,4.9894,0.0161
2024-04-03,L42769640,S2713,920,10,0,0,0,0,ACCEPT,0.0,4.9769,0.0588
2024-04-03,L77968536,S2713,1499,12,0,0,0,0,ACCEPT,0.0,4.9168,0.0254
2024-04-03,L72753121,S2713,432,8,0,0,0,0,ACCEPT,0.0,5.0812,0.0332
2024-04-03,L55250527,S4428,1284,16,0,0,0,0,ACCEPT,0.0,5.0416,0.0409
2024-04-03,L05473623,S2713,1343,16,0,0,0,0,ACCEPT,0.0,4.8992,0.0382
2024-04-03,L52034269,S1175,5000,25,0,0,0,0,ACCEPT,0.0,4.9268,0.0396
2024-04-03,L67977041,S6577,2051,20,0,0,0,0,ACCEPT,0.0,4.9819,0.0458
2024-04-03,L19849093,S1175,2092,20,0,0,0,0,ACCEPT,0.0,4.9729,0.0361
2024-04-03,L76954835,S1175,887,8,1,0,0,1,REJECT,1127.4,4.9793,0.0192
2024-04-03,L44280981,S2713,200,8,0,0,0,0,ACCEPT,0.0,5.0816,0.026
2024-04-03,L61343269,S1175,1229,12,0,0,0,0,ACCEPT,0.0,4.94,0.0268
2024-04-03,L82275354,S4428,745,12,0,0,0,0,ACCEPT,0.0,4.9444,0.057
2024-04-03,L21797985,S4428,395,8,0,0,0,0,ACCEPT,0.0,5.0148,0.029
2024-04-03,L01213491,S1175,2517,20,0,0,0,0,ACCEPT,0.0,4.9657,0.0341
2024-04-03,L65272971,S7142,3221,30,0,0,0,0,ACCEPT,0.0,4.9714,0.0422
2024-04-03,L26799771,S7142,439,10,1,0,0,1,REJECT,2277.9,5.1308,0.0581
2024-04-03,L15967995,S2713,1246,8,0,0,0,0,ACCEPT,0.0,4.8989,0.0503
2024-04-03,L02944126,S2713,1077,12,0,0,0,0,ACCEPT,0.0,5.0694,0.0324
2024-04-03,L61071747,S6577,3737,25,1,1,0,0,REJECT,267.59,4.9474,0.0333
2024-04-03,L81555562,S3320,1858,12,0,0,0,0,ACCEPT,0.0,4.9737,0.0092
2024-04-03,L77284705,S1175,2448,20,0,0,0,0,ACCEPT,0.0,4.9997,0.023
2024-04-03,L93577462,S7142,830,16,0,0,0,0,ACCEPT,0.0,4.9847,0.0564
2024-04-03,L60977751,S3320,1814,8,0,0,0,0,ACCEPT,0.0,5.0125,0.0439
2024-04-03,L06326534,S5002,2871,30,0,0,0,0,ACCEPT,0.0,4.9507,0.0387
2024-04-03,L34254533,S5002,5000,40,0,0,0,0,ACCEPT,0.0,5.0352,0.0457
2024-04-03,L67868991,S4428,699,8,0,0,0,0,ACCEPT,0.0,5.0368,0.0535
2024-04-03,L84113300,S2713,833,12,0,0,0,0,ACCEPT,0.0,5.038,0.0167
2024-04-03,L63597151,S6577,573,10,0,0,0,0,ACCEPT,0.0,4.9942,0.0134
2024-04-03,L43551395,S2713,767,8,0,0,0,0,ACCEPT,0.0,5.0508,0.0258
