date,line_id,build_id,units_built,first_pass_yield,rework_units,scrap_units,oqa_defects,oqa_pass_rate,field_return_rate_est,shift
2024-06-30,CORK-L1,B237479,2567,0.9716,50,23,24,0.9759,0.00149,A
2024-06-17,CORK-L2,B624347,2121,0.9712,36,25,23,0.9727,0.00054,A
2024-06-17,CORK-L3,B624347,3251,0.9683,67,36,15,0.9638,0.00169,B
2024-06-18,CORK-L2,B624347,770,0.9665,18,8,8,0.9725,0.00176,B
2024-06-18,CORK-L3,B624347,663,0.9737,13,4,5,0.9693,0.00165,A
2024-06-19,CORK-L2,B624347,1431,0.9712,26,15,10,0.9704,0.00231,A
2024-06-19,CORK-L3,B624347,2144,0.9737,37,19,16,0.9644,0.00088,A
2024-06-20,CORK-L2,B624347,2129,0.9689,43,23,23,0.9637,0.00323,B
2024-06-20,CORK-L3,B624347,2589,0.9752,47,17,15,0.9666,0.00118,A
2024-06-21,CORK-L2,B624347,627,0.9734,10,7,6,0.9695,0.00065,A
2024-06-21,CORK-L3,B624347,682,0.9705,14,6,4,0.9732,0.00058,B
2024-06-22,CORK-L2,B624347,1703,0.975,27,16,8,0.9744,0.00198,A
2024-06-22,CORK-L3,B624347,1607,0.9757,29,10,9,0.9758,0.0021,A
2024-06-23,CORK-L2,B624347,549,0.9727,12,3,2,0.9676,0.00048,A
2024-06-23,CORK-L3,B624347,893,0.9768,15,6,7,0.9773,0.00051,A
2024-06-24,CORK-L2,B624347,2142,0.9729,37,21,12,0.9745,0.00339,A
2024-06-24,CORK-L3,B624347,1955,0.9783,27,15,6,0.9833,0.00111,A
2024-06-27,CORK-L2,B721600,5867,0.9691,108,73,55,0.9719,0.00153,B
2024-06-28,CORK-L2,B721600,1851,0.9723,38,13,14,0.9683,0.00291,A
2024-06-29,CORK-L2,B721600,1480,0.9732,32,8,16,0.9751,0.00341,A
2024-06-30,CORK-L2,B721600,531,0.967,12,6,3,0.9604,0.00212,B
2024-07-01,CORK-L2,B721600,5793,0.9721,119,43,23,0.9669,0.00207,A
2024-07-02,CORK-L2,B721600,1132,0.97,22,12,8,0.9835,0.00234,B
2024-06-27,CORK-L1,B604720,2691,0.9728,43,30,15,0.9678,0.00099,A
2024-06-27,CORK-L3,B604720,2325,0.9781,38,13,15,0.9799,0.00106,A
2024-06-28,CORK-L1,B604720,996,0.9696,19,11,13,0.9764,0.00091,B
2024-06-28,CORK-L3,B604720,1335,0.9714,22,16,14,0.9688,0.00202,B
2024-06-29,CORK-L1,B604720,1410,0.9731,27,11,6,0.9768,0.00117,A
2024-06-29,CORK-L3,B604720,1362,0.9764,25,7,10,0.9755,0.00179,A
2024-06-30,CORK-L1,B604720,1355,0.9707,31,9,10,0.9674,0.00187,A
2024-06-30,CORK-L3,B604720,1094,0.9758,16,10,8,0.9748,0.002,A
2024-07-01,CORK-L1,B604720,377,0.9693,8,4,4,0.9602,0.00222,B
2024-07-01,CORK-L3,B604720,493,0.9751,7,5,4,0.9783,0.0,A
2024-07-02,CORK-L1,B604720,639,0.9706,15,4,5,0.9645,0.00102,B
2024-07-02,CORK-L3,B604720,646,0.9741,13,4,7,0.9779,0.00193,A
2024-07-03,CORK-L1,B604720,306,0.9751,6,2,2,0.9807,0.00023,A
2024-07-03,CORK-L3,B604720,555,0.9735,11,4,4,0.9724,0.00145,A
2024-07-04,CORK-L1,B604720,507,0.9701,12,3,3,0.9784,0.00165,B
2024-07-04,CORK-L3,B604720,744,0.9753,11,7,5,0.9762,0.00192,A
2024-07-05,CORK-L1,B604720,2595,0.9763,48,13,20,0.9711,0.00063,A
2024-07-05,CORK-L3,B604720,1945,0.9777,25,18,14,0.9735,0.00129,A
2024-06-28,CORK-L2,B217852,829,0.8908,71,20,13,0.8954,0.00308,B
2024-06-28,CORK-L1,B217852,1004,0.9703,21,9,7,0.9713,0.00055,B
2024-06-29,CORK-L2,B217852,969,0.9753,16,8,9,0.9776,0.00147,A
2024-06-29,CORK-L1,B217852,654,0.9752,11,5,6,0.9811,0.0,A
2024-06-30,CORK-L2,B217852,784,0.9686,19,6,6,0.9727,0.00163,B
2024-06-30,CORK-L1,B217852,819,0.9711,16,8,7,0.9747,0.00257,A
2024-07-01,CORK-L2,B217852,3465,0.9735,61,31,32,0.9658,0.00128,A
2024-07-01,CORK-L1,B217852,2673,0.9704,53,26,25,0.9627,0.00075,A
2024-07-02,CORK-L2,B217852,1115,0.9698,22,12,13,0.9762,0.00099,B
2024-07-02,CORK-L1,B217852,1280,0.8869,100,45,30,0.8849,0.00375,B
2024-07-03,CORK-L2,B217852,3714,0.969,90,25,26,0.969,0.00147,B
2024-07-03,CORK-L1,B217852,3357,0.9712,68,29,35,0.9718,0.00176,A
2024-06-27,CORK-L1,B399295,3946,0.9714,76,37,20,0.9754,0.00045,A
2024-06-28,CORK-L1,B399295,4800,0.9727,90,41,43,0.9779,0.0005,A
2024-06-29,CORK-L1,B399295,1048,0.9696,23,9,12,0.9571,0.0,B
2024-06-30,CORK-L1,B399295,1148,0.9725,20,12,13,0.9716,0.00179,B
2024-07-01,CORK-L1,B399295,5257,0.9751,99,32,25,0.9761,0.00253,A
2024-07-02,CORK-L1,B399295,7668,0.9727,124,86,60,0.9809,0.00162,A
2024-06-28,CORK-L3,B590060,6806,0.9772,117,38,57,0.9721,0.00232,A
2024-06-29,CORK-L3,B590060,2093,0.9716,40,19,10,0.9758,0.00161,B
2024-06-30,CORK-L3,B590060,462,0.9717,10,3,2,0.9727,0.00212,B
2024-07-01,CORK-L3,B590060,5837,0.9718,118,46,59,0.9747,0.00127,B
2024-07-02,CORK-L3,B590060,5960,0.9742,99,55,58,0.9754,0.00298,A
2024-07-03,CORK-L3,B590060,927,0.9702,19,9,11,0.9745,0.00177,B
2024-07-04,CORK-L3,B590060,3486,0.9704,77,26,23,0.9652,0.0011,B
2024-07-05,CORK-L3,B590060,1756,0.9741,29,16,16,0.9627,0.0014,A
2024-07-06,CORK-L3,B590060,371,0.9739,8,2,4,0.9792,0.00144,A
2024-07-07,CORK-L3,B590060,1171,0.9726,24,8,8,0.9759,0.00167,A
2024-07-08,CORK-L3,B590060,7053,0.9671,161,71,80,0.9553,0.00186,B
2024-07-09,CORK-L3,B590060,849,0.9666,17,11,9,0.9759,0.00187,B
2024-07-10,CORK-L3,B590060,7150,0.9704,156,55,77,0.9726,0.0,A
2024-07-05,CORK-L3,B400083,3514,0.9697,68,39,32,0.963,0.00081,A
2024-07-05,CORK-L1,B400083,4214,0.9681,102,32,49,0.9595,0.00063,B
2024-07-06,CORK-L3,B400083,200,0.9657,5,2,3,0.9681,0.00143,B
2024-07-06,CORK-L1,B400083,263,0.9682,5,3,3,0.9746,0.0,B
2024-07-07,CORK-L3,B400083,667,0.9659,14,9,7,0.9731,0.00164,B
2024-07-07,CORK-L1,B400083,734,0.9709,15,6,5,0.9738,0.00316,B
2024-07-08,CORK-L3,B400083,400,0.9721,6,5,2,0.9655,0.00065,A
2024-07-08,CORK-L1,B400083,586,0.9688,12,6,7,0.9699,0.00273,B
2024-07-09,CORK-L3,B400083,526,0.9674,10,7,3,0.9656,0.00229,B
2024-07-09,CORK-L1,B400083,518,0.9737,11,3,5,0.9807,0.00034,A
2024-07-10,CORK-L3,B400083,2174,0.9703,39,26,12,0.9723,0.0,A
2024-07-10,CORK-L1,B400083,2663,0.9688,65,18,30,0.9761,0.00268,B
2024-07-11,CORK-L3,B400083,2306,0.9663,50,28,15,0.9613,0.00231,B
2024-07-11,CORK-L1,B400083,2364,0.9727,46,19,26,0.9746,0.00095,A
2024-07-12,CORK-L3,B400083,720,0.9681,16,7,7,0.9689,0.00095,B
2024-07-12,CORK-L1,B400083,621,0.9672,15,5,7,0.9727,0.00187,B
2024-07-13,CORK-L3,B400083,312,0.9692,7,3,4,0.9667,0.00152,B
2024-07-13,CORK-L1,B400083,283,0.9694,7,2,3,0.9706,0.00226,B
2024-07-03,CORK-L2,B882380,1288,0.9739,24,10,7,0.9584,0.00227,A
2024-07-04,CORK-L2,B882380,1196,0.9751,22,8,10,0.9727,0.00093,A
2024-07-05,CORK-L3,B856556,5127,0.974,104,29,37,0.9688,0.0007,A
2024-07-06,CORK-L3,B856556,3246,0.9672,63,44,39,0.9724,0.0,B
2024-07-04,CORK-L2,B560653,3357,0.976,49,32,14,0.974,0.00165,A
2024-07-05,CORK-L2,B560653,3986,0.9725,71,39,40,0.9579,0.00259,B
2024-07-06,CORK-L2,B560653,3127,0.9714,52,37,33,0.9686,0.00168,B
2024-07-07,CORK-L2,B560653,2394,0.9706,45,25,20,0.9654,0.00157,B
2024-07-08,CORK-L2,B560653,4833,0.9749,73,48,48,0.9773,0.0,A
2024-07-09,CORK-L2,B560653,6140,0.9706,106,75,42,0.974,0.00076,B
2024-07-10,CORK-L2,B560653,4834,0.9734,84,45,23,0.973,0.0,A
2024-07-05,CORK-L1,B124449,4463,0.9755,80,30,20,0.9708,0.00081,A
2024-07-06,CORK-L1,B124449,1645,0.9701,35,14,11,0.9721,0.00265,B
2024-07-07,CORK-L1,B124449,1311,0.9698,24,16,15,0.9705,0.00198,B
2024-07-08,CORK-L1,B124449,1371,0.9717,30,9,7,0.9795,0.00158,B
2024-07-09,CORK-L1,B124449,3703,0.9759,61,28,21,0.9813,0.00147,A
2024-07-10,CORK-L1,B124449,6885,0.9725,138,51,77,0.9742,0.0,B
2024-07-11,CORK-L1,B124449,4907,0.9739,95,33,30,0.9747,0.0,A
2024-07-01,CORK-L1,B717997,2948,0.9742,47,29,17,0.9794,0.00079,A
2024-07-02,CORK-L1,B717997,2609,0.9746,41,25,19,0.9854,0.00047,A
2024-07-03,CORK-L1,B717997,4067,0.9719,73,41,40,0.9658,0.00323,A
2024-07-04,CORK-L1,B717997,2947,0.9725,52,29,33,0.9725,0.00097,A
2024-07-05,CORK-L1,B717997,6667,0.9711,128,65,62,0.9671,0.00088,A
2024-07-06,CORK-L1,B717997,2845,0.9709,50,33,35,0.9676,0.00037,A
2024-07-07,CORK-L1,B717997,2318,0.9734,42,20,13,0.9663,0.0,A
2024-07-08,CORK-L1,B717997,2484,0.9741,37,27,22,0.9677,0.00217,A
2024-07-09,CORK-L2,B385658,961,0.9711,16,12,9,0.9724,0.0014,B
2024-07-09,CORK-L3,B385658,1052,0.9715,18,12,12,0.9757,0.00247,A
2024-07-10,CORK-L2,B385658,2391,0.9748,40,20,17,0.9768,0.00129,A
2024-07-10,CORK-L3,B385658,2659,0.9683,55,29,30,0.9777,0.00145,B
2024-07-11,CORK-L2,B385658,830,0.9705,18,6,4,0.9669,0.00133,B
2024-07-11,CORK-L3,B385658,1167,0.9734,24,7,9,0.9789,0.00159,A
2024-07-12,CORK-L2,B385658,375,0.9749,6,3,3,0.9726,0.00071,A
2024-07-12,CORK-L3,B385658,462,0.9721,8,5,3,0.9734,0.00063,A
2024-07-13,CORK-L2,B385658,698,0.9739,13,5,6,0.9704,0.00068,A
2024-07-13,CORK-L3,B385658,500,0.9724,9,5,4,0.9754,0.00266,A
2024-07-14,CORK-L2,B385658,440,0.9694,9,4,4,0.972,0.00205,B
2024-07-14,CORK-L3,B385658,517,0.9723,11,3,2,0.9858,0.00033,A
2024-07-15,CORK-L2,B385658,3036,0.9681,72,25,26,0.9795,0.00183,B
2024-07-15,CORK-L3,B385658,2791,0.9732,52,23,16,0.9816,0.00027,A
2024-07-16,CORK-L2,B385658,3905,0.969,88,33,31,0.9811,0.00157,B
2024-07-16,CORK-L3,B385658,3950,0.9664,82,51,22,0.9672,0.00189,B
2024-07-17,CORK-L2,B385658,2402,0.9745,45,16,9,0.9623,0.0016,A
2024-07-17,CORK-L3,B385658,3734,0.9694,80,34,28,0.9696,0.00176,A
2024-07-18,CORK-L2,B385658,2125,0.9748,41,13,19,0.9749,0.00172,A
2024-07-18,CORK-L3,B385658,1734,0.9717,36,13,11,0.9777,0.00228,A
2024-07-11,CORK-L2,B165691,1538,0.9718,31,12,7,0.9746,0.00087,B
2024-07-11,CORK-L1,B165691,1409,0.969,26,18,8,0.9723,0.0,B
2024-07-12,CORK-L2,B165691,3275,0.9747,65,18,26,0.9711,0.00051,A
2024-07-12,CORK-L1,B165691,2953,0.974,49,28,16,0.97,0.00154,A
2024-07-13,CORK-L2,B165691,814,0.9741,16,5,3,0.9713,0.00121,A
2024-07-13,CORK-L1,B165691,890,0.9736,16,8,8,0.9797,0.00065,A
2024-07-14,CORK-L2,B165691,1395,0.9751,25,10,6,0.9784,0.00109,A
2024-07-14,CORK-L1,B165691,1592,0.9699,30,18,19,0.9688,0.00145,B
2024-07-15,CORK-L2,B165691,1131,0.9737,20,10,12,0.9783,0.00151,A
2024-07-15,CORK-L1,B165691,1291,0.971,29,8,12,0.9654,0.00047,B
2024-07-16,CORK-L2,B165691,1142,0.9699,24,10,10,0.9717,0.00241,B
2024-07-16,CORK-L1,B165691,715,0.9701,16,5,7,0.9693,0.001,B
2024-07-17,CORK-L2,B165691,3004,0.9727,49,33,19,0.9741,0.00058,A
2024-07-17,CORK-L1,B165691,2846,0.9708,63,20,14,0.9766,0.00256,B
2024-07-18,CORK-L2,B165691,1814,0.9736,35,13,12,0.9728,0.0014,A
2024-07-18,CORK-L1,B165691,1153,0.9751,23,6,8,0.9695,0.00206,A
2024-07-19,CORK-L2,B165691,2382,0.9684,47,28,18,0.9712,3e-05,B
2024-07-19,CORK-L1,B165691,3022,0.9701,60,30,31,0.9728,0.00123,B
2024-07-20,CORK-L2,B165691,1344,0.9735,25,11,11,0.9644,0.0022,A
2024-07-20,CORK-L1,B165691,1325,0.9748,24,9,9,0.9753,0.00148,A
2024-07-21,CORK-L2,B165691,2011,0.9744,38,13,19,0.9764,0.0007,A
2024-07-21,CORK-L1,B165691,1476,0.975,23,14,6,0.9735,0.00174,A
2024-07-22,CORK-L2,B165691,667,0.9749,11,6,6,0.9787,0.00192,A
2024-07-22,CORK-L1,B165691,1142,0.9696,21,14,10,0.9774,0.00277,B
2024-07-23,CORK-L2,B165691,683,0.9757,13,4,3,0.97,0.00152,A
2024-07-23,CORK-L1,B165691,728,0.971,15,6,7,0.9741,0.00203,B
2024-07-24,CORK-L2,B165691,4611,0.9752,91,23,18,0.983,0.00275,A
2024-07-24,CORK-L1,B165691,3761,0.9755,71,21,38,0.9814,0.00252,A
2024-07-11,CORK-L2,B676751,1313,0.9701,26,13,8,0.9625,0.00021,B
2024-07-12,CORK-L2,B676751,7306,0.973,154,43,38,0.9769,0.00164,A
2024-07-13,CORK-L2,B676751,916,0.9741,14,10,9,0.9663,0.00251,A
2024-07-14,CORK-L2,B676751,602,0.9737,10,6,6,0.9634,0.00073,A
2024-07-15,CORK-L2,B676751,1052,0.9686,22,11,10,0.9776,0.0,B
2024-07-16,CORK-L2,B676751,6044,0.9743,102,53,57,0.9843,0.00067,A
2024-07-17,CORK-L2,B676751,3862,0.9748,77,20,18,0.9578,0.00099,A
2024-07-18,CORK-L2,B676751,3756,0.971,65,44,30,0.9753,0.00116,B
2024-07-12,CORK-L3,B381219,4657,0.9724,88,40,22,0.9704,0.00148,A
2024-07-13,CORK-L3,B381219,350,0.9719,7,3,2,0.9671,0.0013,A
2024-07-14,CORK-L3,B381219,2914,0.9722,56,25,29,0.9721,0.00251,A
2024-07-08,CORK-L3,B424750,2781,0.9721,57,21,18,0.9672,0.00122,A
2024-07-09,CORK-L3,B424750,907,0.9696,21,7,6,0.9681,0.0027,B
2024-07-10,CORK-L3,B424750,7993,0.9688,145,104,76,0.9623,0.00185,B
2024-07-11,CORK-L3,B424750,5638,0.9705,124,43,59,0.9677,0.00157,A
2024-07-17,CORK-L1,B996340,1820,0.9764,26,17,8,0.9794,0.00236,A
2024-07-17,CORK-L2,B996340,1848,0.97,33,22,16,0.9749,0.00155,B
2024-07-18,CORK-L1,B996340,1843,0.9749,36,10,9,0.9678,0.00155,A
2024-07-18,CORK-L2,B996340,1327,0.971,28,10,8,0.9774,0.00059,B
2024-07-19,CORK-L1,B996340,1333,0.9745,20,14,7,0.9698,0.00155,A
2024-07-19,CORK-L2,B996340,1519,0.9707,31,13,11,0.9699,0.00192,B
2024-07-20,CORK-L1,B996340,425,0.9669,11,3,4,0.9642,0.00174,B
2024-07-20,CORK-L2,B996340,430,0.9695,9,4,4,0.9621,0.00201,B
2024-07-21,CORK-L1,B996340,1202,0.9664,30,10,13,0.9645,0.0,B
2024-07-21,CORK-L2,B996340,1716,0.9739,31,14,15,0.9669,0.00196,A
2024-07-22,CORK-L1,B996340,2150,0.9712,38,24,24,0.9756,0.00106,A
2024-07-22,CORK-L2,B996340,1945,0.9681,43,19,22,0.9713,0.00231,B
2024-07-23,CORK-L1,B996340,1477,0.9696,34,11,16,0.9771,0.00234,A
2024-07-23,CORK-L2,B996340,1025,0.9693,24,7,10,0.9819,0.00064,B
2024-07-24,CORK-L1,B996340,2228,0.9712,39,25,18,0.9709,0.00115,A
2024-07-24,CORK-L2,B996340,1973,0.9742,38,13,11,0.9752,0.00081,A
2024-07-25,CORK-L1,B996340,1768,0.9682,37,19,9,0.9631,0.00251,B
2024-07-25,CORK-L2,B996340,1956,0.9671,49,15,22,0.9641,0.00217,B
2024-07-26,CORK-L1,B996340,1566,0.9727,31,12,6,0.9686,0.0008,A
2024-07-26,CORK-L2,B996340,2103,0.9728,39,18,17,0.9787,0.00242,A
2024-07-27,CORK-L1,B996340,162,0.971,4,1,2,0.9738,0.00163,A
2024-07-27,CORK-L2,B996340,195,0.9727,3,2,1,0.9749,0.00143,A
2024-07-28,CORK-L1,B996340,904,0.9728,19,6,9,0.9713,0.00233,A
2024-07-28,CORK-L2,B996340,707,0.9676,17,6,5,0.9672,0.00114,B
2024-07-29,CORK-L1,B996340,2281,0.9704,49,18,22,0.9755,0.00204,B
2024-07-29,CORK-L2,B996340,2738,0.9721,60,16,25,0.9788,0.00247,A
2024-07-30,CORK-L1,B996340,1099,0.9689,20,14,13,0.9609,0.00051,B
2024-07-30,CORK-L2,B996340,1079,0.9724,23,7,5,0.9667,0.00063,A
2024-07-31,CORK-L1,B996340,1080,0.9737,18,10,6,0.9745,0.00214,A
2024-07-31,CORK-L2,B996340,1092,0.9721,20,10,5,0.9663,0.00115,A
2024-07-17,CORK-L3,B363798,3004,0.9655,81,23,15,0.9653,0.00199,B
2024-07-18,CORK-L3,B363798,6606,0.9704,142,53,77,0.971,0.00141,A
2024-07-19,CORK-L3,B363798,5873,0.9642,142,68,64,0.9701,0.00206,B
2024-07-20,CORK-L3,B363798,730,0.9699,16,6,8,0.9737,0.00187,A
2024-07-21,CORK-L3,B363798,992,0.9659,23,11,6,0.9676,0.00027,B
2024-07-22,CORK-L3,B363798,6267,0.9738,111,53,41,0.9707,0.00059,A
2024-07-23,CORK-L3,B363798,2652,0.9722,57,17,30,0.962,0.00047,A
2024-07-24,CORK-L3,B363798,2419,0.9697,49,24,21,0.9641,0.00143,B
2024-07-25,CORK-L3,B363798,7438,0.9739,143,51,39,0.9861,0.0,A
2024-07-26,CORK-L3,B363798,1068,0.976,18,8,11,0.9734,0.0013,A
2024-07-27,CORK-L3,B363798,350,0.9706,6,4,2,0.9708,0.00121,B
2024-07-18,CORK-L1,B287845,427,0.9728,7,5,3,0.9695,0.00275,A
2024-07-18,CORK-L2,B287845,443,0.9706,10,3,5,0.9646,0.0008,A
2024-07-19,CORK-L1,B287845,3030,0.9713,64,23,21,0.9734,0.00023,A
2024-07-19,CORK-L2,B287845,2869,0.9727,58,20,27,0.9756,0.00113,A
2024-07-20,CORK-L1,B287845,205,0.9733,4,1,2,0.9755,0.00281,A
2024-07-20,CORK-L2,B287845,160,0.9706,4,1,1,0.975,0.00073,B
2024-07-21,CORK-L1,B287845,998,0.9676,21,11,8,0.9619,0.00186,B
2024-07-21,CORK-L2,B287845,560,0.9729,9,6,3,0.9699,0.00173,A
2024-07-22,CORK-L1,B287845,2127,0.9702,45,18,17,0.9738,0.0,A
2024-07-22,CORK-L2,B287845,1493,0.9683,28,19,12,0.968,0.0,B
2024-07-23,CORK-L1,B287845,4621,0.9717,103,28,27,0.9681,0.00378,A
2024-07-23,CORK-L2,B287845,4196,0.9688,98,33,48,0.9732,0.00151,B
2024-07-15,CORK-L1,B414066,2423,0.9657,58,25,22,0.9635,0.00198,B
2024-07-15,CORK-L2,B414066,1919,0.9685,38,23,21,0.9682,0.00144,B
2024-07-16,CORK-L1,B414066,3653,0.9671,78,42,42,0.9699,0.00049,B
2024-07-16,CORK-L2,B414066,2377,0.9664,62,18,26,0.97,0.00149,B
2024-07-17,CORK-L1,B414066,838,0.9682,21,6,11,0.9719,0.00246,B
2024-07-17,CORK-L2,B414066,736,0.9664,18,7,9,0.9757,0.00308,B
2024-07-18,CORK-L1,B414066,1676,0.9678,40,14,19,0.9791,0.00238,B
2024-07-18,CORK-L2,B414066,2443,0.9672,48,32,30,0.9676,0.00191,B
2024-07-19,CORK-L1,B414066,1900,0.9681,41,20,10,0.958,0.00234,B
2024-07-19,CORK-L2,B414066,1911,0.9692,38,21,23,0.973,0.00185,B
2024-07-20,CORK-L1,B414066,314,0.9658,8,3,4,0.9668,0.00174,B
2024-07-20,CORK-L2,B414066,321,0.9684,8,2,4,0.9728,0.00225,B
2024-07-21,CORK-L1,B414066,373,0.9698,8,3,3,0.9909,0.0015,A
2024-07-21,CORK-L2,B414066,433,0.9694,10,3,5,0.9662,0.00053,B
2024-07-22,CORK-L1,B414066,2281,0.9679,55,18,15,0.9564,0.00188,B
2024-07-22,CORK-L2,B414066,2302,0.9733,46,15,12,0.9654,0.00154,A
2024-07-23,CORK-L1,B414066,4402,0.9702,78,53,29,0.9695,0.00135,A
2024-07-23,CORK-L2,B414066,3268,0.9736,68,18,18,0.981,0.00121,A
2024-07-24,CORK-L1,B414066,3099,0.971,70,20,14,0.9649,0.00136,A
2024-07-24,CORK-L2,B414066,2298,0.9721,50,14,23,0.9735,0.00225,A
2024-07-25,CORK-L1,B414066,3235,0.9686,72,29,28,0.9732,0.00158,B
2024-07-25,CORK-L2,B414066,3175,0.9683,64,37,39,0.9697,0.00322,B
2024-07-26,CORK-L1,B414066,2096,0.9711,37,24,19,0.9683,0.00203,A
2024-07-26,CORK-L2,B414066,2628,0.9752,43,22,21,0.9814,0.00244,A
2024-07-27,CORK-L1,B414066,522,0.9702,10,6,4,0.9671,0.00283,A
2024-07-27,CORK-L2,B414066,445,0.9738,7,5,3,0.9675,0.00145,A
2024-07-28,CORK-L1,B414066,1514,0.9672,36,14,13,0.9684,0.00164,B
2024-07-28,CORK-L2,B414066,1228,0.9729,21,12,10,0.9792,0.00094,A
2024-07-29,CORK-L1,B414066,3467,0.9718,70,28,26,0.968,0.00078,A
2024-07-29,CORK-L2,B414066,3383,0.9736,62,27,35,0.9719,0.00104,A
2024-07-16,CORK-L3,B223404,1266,0.9729,22,12,9,0.9702,0.0,A
2024-07-16,CORK-L2,B223404,1361,0.9687,29,14,14,0.9731,0.00142,B
2024-07-17,CORK-L3,B223404,2203,0.973,43,16,15,0.9714,0.00062,A
2024-07-17,CORK-L2,B223404,2735,0.9756,44,23,28,0.9737,0.00341,A
2024-07-18,CORK-L3,B223404,4267,0.9688,84,49,40,0.9713,0.00046,B
2024-07-18,CORK-L2,B223404,4568,0.9746,92,24,17,0.9891,0.00214,A
2024-07-19,CORK-L3,B223404,2851,0.9713,58,24,20,0.9732,0.00192,A
2024-07-19,CORK-L2,B223404,2404,0.9699,44,28,13,0.9747,0.00222,B
2024-07-20,CORK-L3,B223404,1234,0.9735,22,11,9,0.975,0.00069,A
2024-07-20,CORK-L2,B223404,1929,0.9715,44,11,15,0.9705,0.00134,B
2024-07-21,CORK-L3,B223404,1009,0.9676,22,11,12,0.9634,0.00174,B
2024-07-21,CORK-L2,B223404,1391,0.9713,27,13,15,0.968,0.00138,B
2024-07-22,CORK-L3,B223404,1809,0.9696,34,21,12,0.9674,0.00073,A
2024-07-22,CORK-L2,B223404,1911,0.9703,41,16,18,0.9683,0.00086,B
2024-07-23,CORK-L3,B223404,4074,0.9686,86,42,23,0.9678,0.00162,B
2024-07-23,CORK-L2,B223404,4338,0.971,73,53,37,0.9704,0.0006,B
2024-07-24,CORK-L3,B223404,3451,0.9738,68,22,32,0.9819,0.00205,A
2024-07-24,CORK-L2,B223404,3121,0.969,69,28,29,0.9562,0.00112,B
2024-07-25,CORK-L3,B223404,2216,0.9694,47,21,13,0.9661,0.00038,B
2024-07-25,CORK-L2,B223404,1790,0.9753,30,14,17,0.977,0.00095,A
2024-07-26,CORK-L3,B223404,2615,0.9698,52,27,16,0.9755,0.00128,B
2024-07-26,CORK-L2,B223404,2108,0.967,50,20,17,0.9601,0.00218,B
2024-07-27,CORK-L3,B223404,300,0.9776,4,3,2,0.9759,0.00314,A
2024-07-27,CORK-L2,B223404,279,0.9672,6,3,2,0.9709,0.00023,B
2024-07-28,CORK-L3,B223404,1469,0.9793,20,10,11,0.9853,0.00094,A
2024-07-28,CORK-L2,B223404,1485,0.9712,28,15,8,0.9658,0.0,A
2024-07-29,CORK-L3,B223404,2190,0.9732,37,22,10,0.9686,0.00113,B
2024-07-29,CORK-L2,B223404,1422,0.9705,25,17,12,0.9695,0.00218,A
2024-07-30,CORK-L3,B223404,2046,0.9771,35,12,9,0.9776,0.00088,A
2024-07-30,CORK-L2,B223404,2747,0.9721,52,25,23,0.9771,0.00175,A
2024-07-25,CORK-L2,B740176,2469,0.9714,56,15,19,0.9664,0.00019,A
2024-07-26,CORK-L2,B740176,4020,0.9718,76,37,28,0.969,0.00075,A
2024-07-27,CORK-L2,B740176,2801,0.9665,63,31,32,0.9697,0.00093,B
2024-07-28,CORK-L2,B740176,1081,0.9714,20,11,7,0.9624,0.00077,A
2024-07-29,CORK-L2,B740176,7250,0.9666,148,94,47,0.9655,0.00132,B
2024-07-30,CORK-L2,B740176,5582,0.9733,90,59,32,0.9686,0.00169,A
2024-07-31,CORK-L2,B740176,5353,0.9675,135,39,65,0.9616,0.00112,B
2024-08-01,CORK-L2,B740176,3218,0.9731,53,34,16,0.9759,0.00207,A
2024-07-26,CORK-L3,B071401,6057,0.9726,132,34,24,0.9699,0.00319,B
2024-07-27,CORK-L3,B071401,3698,0.9718,77,27,32,0.9735,0.00099,B
2024-07-28,CORK-L3,B071401,2090,0.9744,33,21,12,0.9756,0.00155,A
2024-07-29,CORK-L3,B071401,2034,0.9728,33,22,15,0.9751,0.00117,A
2024-07-30,CORK-L3,B071401,3484,0.9731,58,36,25,0.9759,0.0,A
2024-07-31,CORK-L3,B071401,4284,0.9692,99,33,29,0.9705,0.00171,B
2024-08-01,CORK-L3,B071401,6997,0.9684,129,92,34,0.9738,0.00051,B
2024-08-02,CORK-L3,B071401,5571,0.9741,103,41,49,0.9718,0.00067,A
2024-08-03,CORK-L3,B071401,3322,0.9738,65,22,22,0.979,0.00105,A
2024-07-23,CORK-L1,B353769,6356,0.9675,121,86,86,0.965,0.00127,B
2024-07-24,CORK-L1,B353769,2204,0.9665,57,17,30,0.9705,0.00132,B
2024-07-22,CORK-L3,B481494,1302,0.9706,25,13,15,0.977,0.002,B
2024-07-23,CORK-L3,B481494,3193,0.9698,75,21,30,0.9687,0.00079,B
2024-07-24,CORK-L3,B481494,6424,0.972,104,76,48,0.9617,0.00048,B
2024-07-25,CORK-L3,B481494,633,0.9752,11,5,5,0.9752,0.00332,A
2024-07-30,CORK-L2,B455599,508,0.9684,10,6,4,0.9789,0.00175,B
2024-07-30,CORK-L3,B455599,587,0.9697,11,7,5,0.9592,0.00129,B
2024-07-31,CORK-L2,B455599,4667,0.9678,116,34,52,0.9736,0.00283,B
2024-07-31,CORK-L3,B455599,4141,0.9711,79,41,37,0.975,0.00184,B
2024-08-01,CORK-L2,B455599,654,0.9678,14,7,5,0.9691,0.00164,B
